FileName,Reference,Types
NY8QX000C,"C. Atwood, M. Griffith, L. Harwell, E. Schlienger, M. Ensz, J. Smugeresky, T. Romero, D. Greene, D. Reckaway, Laser engineered net shaping (LENSTM): A tool for direct fabrication of metal parts, Int. Congr. Appl. Lasers Electro-Optics. 1 (1998) E1-E7, https://doi.org/10.2351/1.5059147.",TRADITIONAL REF
NY8QX000C,"A. Kratky, Production of hard metal alloys, US Pat. 2 (1937) 076952.",TRADITIONAL REF
NY8QX000C,"I. Harter, Method of forming structures wholly of fusion deposited weld metal, US2299747 A. (1942).",TRADITIONAL REF
NY8QX000C,"Additive Manufacturing State of the Industry Reports | Wohlers Associates, (2020) (accessed May 11, 2020), https://wohlersassociates.com/state-of-the-industry-reports.html.",TRADITIONAL REF
NY8QX000C,"J. Horvath, A brief history of 3D printing, Mastering 3D Printing, (2014), https://doi.org/10.4324/9781315776798-2.",TRADITIONAL REF
NY8QX000C,"A. Bournias-Varotsis, R.J. Friel, R.A. Harris, D.S. Engstrom, Ultrasonic Additive Manufacturing as a form-then-bond process for embedding electronic circuitry into a metal matrix, J. Manuf. Process. 32 (2018) 664-675, https://doi.org/10.1016/j.jmapro.2018.03.027.",TRADITIONAL REF
NY8QX000C,"J.-M. Jouvard, D.F. Grevey, F. Lemoine, A.B. Vannes, Continuous Wave Nd : YAG Laser Cladding Modeling : a Physical Study of Track Creation During Low Power Processing, (1997), pp. 43-50.",TRADITIONAL REF
NY8QX000C,"L. Xue, J.-Y. Chen, M.U. Islam, J. Pritchard, D. Manente, S. Rush, Laser Consolidation of Ni-Base IN-738 Superalloy for Repairing Gas Turbine Blades 30 (2018), pp. D30-D39, https://doi.org/10.2351/1.5059473.",TRADITIONAL REF
NY3OC074C,Arm. Processors. [Online]. Available: https://developer.arm.com/ip-products/processors,NON TRADITIONAL REF
NY3OC074C,Arduino. Arduino Mega 2560. [Online]. Available: http://www.mantech.co.za/datasheets/products/A000047.pdf,NON TRADITIONAL REF
NY3OG000C,"DEPELTEAU, F. (2018b). ""The promises of the relational turn in Sociology"". En: DEPELTEAU, F. (ed.). The Palgrave Handbook of Relational Sociology. Suiza: Palgrave MacMillan, pp. v-xiv.",NON TRADITIONAL REF
NY3OG004C,ASOCIACION INTONARUMORI. .https://asociacionintonarumori.wordpress.com/2015/09/22/escuchatorio/.,NON TRADITIONAL REF
NY3PP000C,"UN Department of Economic and Social Affairs, Population Division. ( 2015 ). World Urbanization Prospects: The 2014 Revision. ST/ESA/SER.A/36 .",NON TRADITIONAL REF
NY3PR001C,Apache Spark RDD [online] https://spark.apache.org/docs/latest/rdd-programming-guide.html (accessed 4 March 2019).,NON TRADITIONAL REF
NY3PR001C,Global IP Data Traffic from 2016 to 2021 (in Petabytes Per Month) [online] https://www.statista.com/statistics/499431/global-ip-data-traffic-forecast/ (accessed 13 February 2019).,NON TRADITIONAL REF
NY3PR002C,[online] http://peipa.essex.ac.uk/info/mias.html (accessed July 2019).,NON TRADITIONAL REF
NY3PR003C,MATLAB [online] http://www.mathworks.com.,NON TRADITIONAL REF
NY3SE000C,Maatilalle. fi (2020). https://www.maatilalle.fi/,NON TRADITIONAL REF
NY3SE000C,"Ministry of Agriculture and Forestry (2020). Maximum number of seasonal workers from non-EU countries increases by 4,500. Press release 29.5.2020.",NON TRADITIONAL REF
NY3SE000C,Toita Suomesta (2020). https://www.toitasuomesta.fi/,NON TRADITIONAL REF
NY3SE003C,"European Parliament. (2014). Regulation (EU) No. 516/2014 of the European Parliament and of the Council, of 16 April 2014, establishing the Asylum, Migration and Integration Fund, amending Council Decision 2008/381/EC and repealing Decisions No. 573/2007/EC and No. 575/2007/EC of the European Parliament and of the Council and Council Decision 2007/435/EC.",NON TRADITIONAL REF
NY3SE006C,Congreso de la Republica de Colombia (2011). Ley 1090 de 2006. Diario Oficial 46.383. Bogota: Imprenta Nacional.,NON TRADITIONAL REF
NY3SE007C,"Fargues, Philippe, Nasrah Shah, , and Francoise De-Bel Air. 2015. ""Addressing Irregular Migration in the Gulf States."" GLMM Policy Brief 1/2015. http://cadmus.eui.eu/handle/1814/37518.",NON TRADITIONAL REF
NY3ZE000C,Italian Tumor Registry . ( 2016 ). http://www.registri-tumori.it/PDF/AIOM2016/I_numeri_del_cancro_2016.pdf ( accessed 15 September 2020 ).,NON TRADITIONAL REF
NY3IG003C,"Beiyue san diwei. ""Sanfenqu funu yundong gaishu"" (Overview of women's movements in the third division). May 25, 1948. File No. 78-1-49-2.",NON TRADITIONAL REF
NY3IG003C,"Jinan qu dangwei fujiuhui. ""Funu jiuguohui diyijie daibiao dahui changweihui dui jinhou funu gongzuo de yijian"" (Opinions of the First Women's National Salvation Association Congress on the future women's work). October 20, 1939. File No. 25-1-320-2.",NON TRADITIONAL REF
NY3IG003C,"Jinan yidiwei bangongshi fuweihui. ""Guanyu fadong funu canjia shengchan jige wenti de yanjiu"" (Research on several issues of mobilizing women to participate in production). July 18, 1949. File No. 28-1-36-6.",NON TRADITIONAL REF
NY3IG003C,"Erdiwei fuweihui. ""Erdiwei qu liang ge yue lai funu dongji shengchan gongzuo baogao"" (Report on women's winter production in the second district for two months). January 12,1949. File No. A-7-14-1",NON TRADITIONAL REF
NY3IG003C,"""Lucheng erqu Jincun funu gongzuo diaocha cailiao"" (Data of women's movements in the second district of Jincun village). August 1948. File No. A1- 7- 8-1.",NON TRADITIONAL REF
NY3IG003C,"Taihang hangshu nongyechu. ""Guanyu funu canjia nongye shengchan de baogao"" (Report on women's participation in agricultural production). June 15, 1949. File No. A52-1-112-1.",NON TRADITIONAL REF
NY3JA001C,See https://www.sohu.com/a/375582412_115362,NON TRADITIONAL REF
NY3JA004C,"ABO (2018). Asian Bonds Online, the Asian Development Bank. https://asianbondsonline.adb.org/china/data/bondmarket.php?code=LCY_Bond_Market_USD",NON TRADITIONAL REF
NY3JQ000C,Consortium U. UPSIDES Homepage Ulm. Germany: University of Ulm; 2018. Available from: https://www.upsides.org/.Accessed 8 June 2020.,NON TRADITIONAL REF
NY3NG000C,"Opinia Europejskiego Komitetu Ekonomiczno- Spolecznego w sprawie: ""Rolnictwo spoleczne: zielone uslugi terapeutyczno-opiekuncze oraz polityka spoleczna i zdrowotna"", Dziennik Urzedowy Unii Europejskiej 5.2.2013 (2013/C 44/07).",NON TRADITIONAL REF
NY3NG000C,Rozporzadzenie Ministra Pracy i Polityki Spolecznej z 31.05.2012 r. w sprawie rodzinnych domow pomocy (Dz.U. 2012 poz. 719).,NON TRADITIONAL REF
NY3NG001C,Dolnoslaski Szlak Piwa i Wina (Lower Silesia Trail of Beer and Wine). Retrieved from http://www.dspiw.pl [31 August 2019].,NON TRADITIONAL REF
NY3NG001C,Krajowy Osrodek Wsparcia Rolnictwa (the National Support Centre for Agriculture). Retrieved from http://www.kowr.gov.pl [31 August 2019].,NON TRADITIONAL REF
NY3NG001C,National Support Centre for Agriculture (Krajowy Osrodek Wsparcia Rolnictwa). Retrieved from http://www.kowr.gov.pl [14 August 2019].,NON TRADITIONAL REF
NY3NG001C,Winnice w Polsce. Retrieved from http://www.winogrodnicy.pl [14 August 2019].,NON TRADITIONAL REF
NY3NG002C,"DumbovicBilusic, B. (2016). Urbana obnova povijesnih cjelina. In A. Korlaet (ed.), Strategije urbane regen-eracije/ Urban Regeneration Strategies (pp. 82- 90). Zagreb: Croatian Institute for Spatial Development.",NON TRADITIONAL REF
NY3NG002C,Geoportal. (2019). Geoportal Drzavne geodetske uprave/ Geoportal of the State Geodetic Administra-tion. Retrieved from https://geoportal.dgu.hr/. [19 November 2019].,NON TRADITIONAL REF
NY3NG002C,"Grad Zagreb, Gradski ured za strategijsko planiranje i razvoj grada Zagreba/City of Zagreb, City office for the strategic planning and development of the city: ZagrebPlan: Razvojna strategija Grada Zagreba, strateska razvojna usmjerenja do kraja 2013 godine. Retrieved from https://www.zagreb.hr/UserDocsImages/arhiva/zgplan/zgplan.pdf [10 November 2019].",NON TRADITIONAL REF
NY3NG002C,"Grad Zagreb, Gradski ured za strategijsko planiranje i razvoj Grada Zagreba/City of Zagreb, City office for the strategic planning and development of the city: Razvojna strategija Grada Zagreba za razdo- blje do 2020. godine. Retrieved from https://www.zagreb.hr/UserDocsImages/gu%20za%20strategi- jsko%20planiranje/Razvojna%20strategija%20Grada%20Zagreba_ SGGZ_18-17.pdf. [20 September 2019].",NON TRADITIONAL REF
NY3NG005C,International Recommendations for Tourism Statistics. (2008). Retrieved from https://unstats.un.org/unsd/publication/seriesm/seriesm_83rev1e.pdf [16 July 2020],NON TRADITIONAL REF
NY3NG005C,"Mapa hydrograficzna Hydrographic map M- 34-86- B, M-34-87-A, M-34-74-D, M-34-75- C. (2002). skala 1:50 000, Pryzmat, Czestochowa.",NON TRADITIONAL REF
NY3NG005C,Ustawa z dnia 27 marca 2003 r. o planowaniu i zagospodarowaniu przestrzennym (Dz. U. z 2017 r. poz. 1073) ( Act of 27 March 2003 on spatial planning and development).,NON TRADITIONAL REF
NY3NG006C,"Agreement between the Government of Ukraine and the Government of the Republic of Poland on Trade and Economic Cooperation of 04.10.1991, (1991). Retrieved from http://zakon4.rada.gov.ua/laws/show/616_019/ [24 December 2019].",NON TRADITIONAL REF
NY3NG006C,"Agreement between Ukraine and the Republic of Poland on Neighbourhood, Trade and Economic Coop- eration. (1992). Retrieved from https://zakon.rada.gov.ua/laws/show/616_172 [24 December 2019].",NON TRADITIONAL REF
NY3NG006C,Area Bodies of State Statistics. (2019). State Statistics Service of Ukraine: Official site. Retrieved from http://www.ukrstat.gov.ua/,NON TRADITIONAL REF
NY3NG006C,Ocena sytuacji w handlu zagranicznym w 2018 roku (na podstawie danych wstepnych GUS). Retrieved from https://www.gov.pl/attachment/112bf04c-f46c-44d8-a57a-e83a99a4f093 [25 December 2019].,NON TRADITIONAL REF
NY3NG006C,State Statistics Service of Ukraine: Official site. (2019). Retrieved from http://www.ukrstat.gov.ua [24 December 2019]. [Ukrainian],NON TRADITIONAL REF
NY3NG007C,CR 1057/2003. Regulation (EC) No 1059/2003 of the European Parliament and of the Council of 26 May 2003 on the establishment of a common classification of territorial units for statistics (NUTS).,NON TRADITIONAL REF
NY3NG007C,CR 1257/1999. Council Regulation No 1257/1999 of 17 May 1999 on support for rural development from the European Agricultural Guidance and Guarantee Fund (EAGGF) and amending and repealing certain Regulations.,NON TRADITIONAL REF
NY3NG007C,"Europe Strategy 2020. A European strategy for smart, sustainable and inclusive growth. Communication from the commission. Retrieved from http://ec.europa.eu/eu2020/pdf/COMPLET%20EN%20BAR- ROSO%20%20%20007%20-%20Europe%202020%20-%20EN%20version.pdf [1 February 2020].",NON TRADITIONAL REF
NY3NG007C,Website: http://www.epirus.gov.gr/portal/index.php/component/content/article/77-epikaira/296-paradosiakoi-oikismoi.html,NON TRADITIONAL REF
NY3OC005C,"FK-3000+ From Mini-Circuit. Accessed: Mar. 14, 2019. [Online]. Avail- able: http://www.minicircuits.com/WebStore/dashboard_html?model=FK-3000%2B",NON TRADITIONAL REF
NY3OC020C,"Directive of the European Parliament and of the Council Amending Directives 2000/60/EC and 2008/105/EC as Regards Priority Substances in the Field of Water Policy, Eur. Commission, Brussels, Belgium, 2012.",NON TRADITIONAL REF
NY3OC020C,"Brasil. (2005). Conselho Nacional do Meio Ambiente-CONAMA. Res- olucao n ~ 357, de 17 de Marco de 2005. [Online]. Available: https://www.mma.gov.br/port/conama",NON TRADITIONAL REF
NY3OC020C,"Brasil. (2011). Conselho Nacional do Meio Ambiente-CONAMA. Res- olucao n~ 430, de 13 de Maio. [Online]. Available: http://www2.mma.gov.br/port/conama/legiabre.cfm?codlegi=646",NON TRADITIONAL REF
NY3OC023C,"Omega Strain Gauges Product Catalog. Accessed: Apr. 22, 2020. [Online]. Available: https://www.omega.com/guides/straingages.html",NON TRADITIONAL REF
NY3OC023C,"Micro-Measurements Strain Gauges Product Catalog. Accessed: Apr. 22, 2020. [Online]. Available: https://www.micro-measurements.com/pca/stress-analysis-gages/linear_patterns",NON TRADITIONAL REF
NY8TA002C,"Yao, C., deRis, J., Bajpai, S.N., Buckley, J.L., 1969. Evaluation of Protection from Explosion Overpressure in AEC Gloveboxes. FM Research Corporation.",TRADITIONAL REF
NY8TA002C,"Rashbash, D.J., 1969. The Relief of Gas and Vapour Explosions in Domestic Structures. Fire Research Note.",TRADITIONAL REF
NY8TA003C,"Baker, W.E., Cox, P.A., Westine, P.S., Kulesz, J.J., Strehlow, R.A., 1983. Explosion Hazards and Evaluation. Elsevier Scientific Publishing Company, New York.",TRADITIONAL REF
NY8TA003C,"Ho, T.C., Duh, Y.S., Chen, J.R., 1998. Case studies of incidents in runaway reactions and emergency relief. Process Saf. Prog. 17, 259-262. https://doi.org/10.1002/prs.680170406.",TRADITIONAL REF
NY8TA003C,"Jeremic, R., Bajic, Z., 2006. An approach to determining the TNT equivalent of high <prime> <prime> explosives. Sci.Tech. Rev. 6 (1), 58-62.",TRADITIONAL REF
NY8TA003C,"Mihailidou, E.K., Antoniadis, K.D., Assael, M.J., 2012. The 319 major industrial accident since 1917. Int. Rev. Chem. Eng. 4 (6), 529-540.",TRADITIONAL REF
NY8TA003C,"Orlenko, L.P., 2002. Fizika Vzriva. Fizmatlit, Moscow.",TRADITIONAL REF
NY8TA003C,"Torok, <spacing diaeresis> Z., Kovacs, L.A., Ozunu, A., 2015. Ammonium nitrate explosion. Case study: the Mih .ailesti accident (2004), Romania. J. Environmental Research and Protection 12 (2), 56-60.",TRADITIONAL REF
NY8TE004C,"Abbot, Ryan M.D.,J.D.,M.T.O.M, Documenting Traditional Medical Knowledge, World Intellectual Property Organization, 2014, https://www.wipo.int/export/sites/www/tk/en/resources/pdf/medical_tk.pdf",TRADITIONAL REF
NY8TE004C,"AlMakmun, Muhammad Taufik, Sisyono Eko Widodo, Sunarto, Construing Traditional Javanese Herbal Medicine of Headache : Transliterating, Translating and Interpreting Serat Primbon Jampi Jawi, Procedia- Social and Behavioral Sciences, Volume 134, 2014.",TRADITIONAL REF
NY8TE004C,"Barnes, Patricia M. et.al. Complementary and Alternative Medicine (CAM) among Children, United States, 12 National Health State Republic, 2008.",TRADITIONAL REF
NY8TE004C,"Basel Convention on the Control of Trans-boundary Movements of Hazardous Wastes and their Disposal, 2014.",TRADITIONAL REF
NY8TE004C,"Beers, SJ., Jamu : The Ancient Indonesian Art of Herbal Healing, Hong Kong, Periplus Editions (HK), ltd, 2001.",TRADITIONAL REF
NY8TE004C,"Chon, Margret, Copyright and Capability for Education: An Approach from Below, in Dutfield, Graham, Intellectual Property and Human Development, Cambridge, 2011,",TRADITIONAL REF
NY8TE004C,"Erdelen,W.R. K.Adimihardja, H. Moesdarsono & Sidik, Biodiversity, Traditional Medicine and the Sustainable use of Indigenous Medicinal Plants in Indonesia, Indigenous Knowledge and Development Monitor, Nov. 1999, www.nuffic.nl/ciran/ikdm/7-3/erdelen.html.",TRADITIONAL REF
NY8TE004C,"Fabricant, Daniel S. and Norman R. Farnsworth, The Value of Plants Used in Traditional Medicine for Drug Discovery, 109 Environmental Health Perspectives, 2001.",TRADITIONAL REF
NY8TE004C,"Glowka, Lyle, Francoise Burhenne- Guilmin and Hugh Synge, A Guide to the Convention on Biological Diversity, IUCN Environmental Policy and Law Paper No. 30, 1994.",TRADITIONAL REF
NY8TE004C,"GuribFakim, Ameenah, The Sustainable Use of Biodiversity- Industry and the CBD, 2014, www.researchgate.net/publication/252986000.",TRADITIONAL REF
NY8TE004C,"Hamilton, C, Biodiversity, Biopiracy and Benefits : What Allegations of Biopiracy Tell Us about Intellectual Property, Dev. World Bioeth,6, 2006.",TRADITIONAL REF
NY8TE004C,"Handayani, Traditional to Rational and Modern Phytopharmaca, Proceeding of Surabaya International Health Conference, July 13-14, 2017.",TRADITIONAL REF
NY8TE004C,"Hansen, Stephen. A. and Justin W. Van Fleet, Traditional Knowledge and Intellectual Property : A Handbook on Issues and Options for Traditional Knowledge Holders in Protecting their Intellectual Property and Maintaining Biological Diversity, American Association for the Advancement of Science, New York Avenue, NW Washington DC, 2013.",TRADITIONAL REF
NY8TE004C,"Heinrich, Michael, Joanne Barnes, Jose Prieto-Garcia, Simin Gibbons, Elizabeth M. Williamson, Fundamentals of Pharmacognosy and Phytoteraphy, Second Edition, Churchill Livingstone, Elsevier, 2012.",TRADITIONAL REF
NY8TE004C,"Jackson, Robert.H. Quasi- States: Sovereignty, International Relations and the Third World, Cambridge: Cambridge University Press, 1990.",TRADITIONAL REF
NY8TE004C,"Jeffery, Michael, I, Bioprospecting: Access to Genetic Resources and Benefit Sharing Under the Convention on Biodiversity and the Bonn Guidelines, The Singapore Journal of Intellectual and Comparative Law, National University of Singapore, 2002.",TRADITIONAL REF
NY8TE004C,"Kadidal, Shayana, Subject-Matter Imperialism? Biodiversity, Foreign Prior Art and The Neem Patent Controversy, IDEA: The Journal of Law and Technology Volume 37, 1997.",TRADITIONAL REF
NY8TE004C,"Laird, Sarah and Rachel Wynberg, Biodiversity Prospecting & Access and Benefit Sharing, IUCN, Gland, Switzerland and Cambridge, United Kingdom, 2003.",TRADITIONAL REF
NY8TE004C,"Latifa, Emmy, Access to Genetic Resources in Indonesia: Need Further Legislation?,Oklahoma Journal of Law and Technology, Vol.11, No. 1, Article 2., 2015 http://https://digitalcommons.law.ou.edu/cgi/viewcontent.cgi?article=1001& context=okjolt.",TRADITIONAL REF
NY8TE004C,"Macedo, Stephen, ""What Self-Governing Peoples Owe to One Another: Universalism, Diversity, and The Law of Peoples, Fordham Law Review, Vol.72, 2004.",TRADITIONAL REF
NY8TE004C,"Osawaru, Moses and Matthew Chidozie Ogwu, Conservation and Utilization of Plant Genetic Resources, 2016, http://www.researchgate.net/publication/288331566.",TRADITIONAL REF
NY8TE004C,"Picart, Caroline, JS. and Marlowe Fox, Beyond Unbridled Optimism and Fear: Indigenous Peoples, Intellectual Property, Human Rights and the Globalization of Traditional Knowledge and Expression of Folklore: Part 1, 15 International Community Law Review 319, 2013.",TRADITIONAL REF
NY8TE004C,"Reid, Walter, et. Al.,, A New Lease on Life, in Biodiversity Prospecting : Using Genetic Resources for Sustainable Development, World Resources Institute (WRI) USA, 1993.",TRADITIONAL REF
NY8TE004C,"Santoso, Soewito, The Chentini Story : The Javanese Journey of Life, Singapore, Marshall Cavendish Edition, 2016.",TRADITIONAL REF
NY8TE004C,"Sardjono, Agus, Symphonizing Intellectual Property Laws in the Advancement of Culture, Padjadjaran Law Journal, Vol. 4 Number 3, 2017.",TRADITIONAL REF
NY8TE004C,"Schwarzenberger, Georg. A Manual of International Law, London: Stevens, 1967",TRADITIONAL REF
NY8TE004C,"Stenton, Gavin, Bio piracy within the Pharmaceutical Industry: A Stark Illustration of How Abusive, Manipulative and Perverse the Patenting Process Can Be Towards Countries of The South, European Intellectual Property Review, 26 (1),2003",TRADITIONAL REF
NY8TE004C,"Su, Evelyn, The Winners and the Losers : The Agreement on Trade-Related Aspect of Intellectual Property Rights and its Effects on Developing Countries, Houston Journal of International Law, Vol 23 (1), 2004.",TRADITIONAL REF
NY8TE004C,"The Ministry of Trade of Republic Indonesia, Indonesian Herbal: The Traditional Therapy, Trade Research and Development Agency Ministry of Trade, Republic of Indonesia, 2009.",TRADITIONAL REF
NY8TE004C,"VanWijk, Jeroen and Gerd Junne, Intellectual Property Protection of Advanced Technology, Changes in the Global Technology System: Implications and Options for Developing Countries 27, The United Nations University. Inst for New Technologies Working Paper No. 10, October 1993.",TRADITIONAL REF
NY8TE004C,"Weiss, Linda, The Myth of the Powerless State, Ithaca, Cornell University Press, 1998.",TRADITIONAL REF
NY8TE004C,"World Health Organization (WHO), Traditional Medicine: Definitions, 2000, http://www.who.int/medicines/areas/traditional/definitions/en.",TRADITIONAL REF
NY8TE004C,"World Health Organization (WHO), General Guidelines for Methodologies on Research and Evaluation of Traditional Medicine, 2000, http://apps.who.int/iris/bitstream/10665/66783/1/WHO_EDM _TRM_2000.1.pdf, archived at https://perma.cc/4HZY-45KQ",TRADITIONAL REF
NY8TE004C,"Stenton, Gavin, Bio piracy within the Pharmaceutical Industry: A Stark Illustration of How Abusive, Manipulative and Perverse the Patenting Process Can Be Towards Countries of The South,, Hertford shire Law Journal 1(2), 2003",TRADITIONAL REF
NY2WB010C,"DPA contest, Accessed: Aug. 15, 2020. [Online]. Available: http://www.dpacontest.org/home/",NON TRADITIONAL REF
NY2WB011C,"""Explicit formulas database,"" Last Accessed: Jul. 31, 2020. [Online]. Available: https://hyperelliptic.org/EFD",NON TRADITIONAL REF
NY2WC000C,Dokumentacja techniczna tranzystora SCH2080KE dostepna pod adresem: www.rohm.com,NON TRADITIONAL REF
NY2WC011C,Dynamics. http://dynamics.com.ru,NON TRADITIONAL REF
NY2WC012C,UN ECE Regulation No. 10.,NON TRADITIONAL REF
NY2WC012C,UN ECE Regulation No. 83.,NON TRADITIONAL REF
NY2WC012C,UN ECE Regulation No. 100.,NON TRADITIONAL REF
NY2WC012C,"Ustawa z dnia 11 stycznia 2018 r. o elektromobilnosci i paliwach alternatych. Dz.U. 2018, poz. 317.",NON TRADITIONAL REF
NY2WC021C,Derzhavna tsil'ova ekonomichna prohrama enerhoefektyvnosti i rozvytku sfery vyrobnytstva enerhonosiyiv z vidnovlyuvanykh dzherel enerhiyi ta al'ternatyvnykh vydiv palyva na 2010-2020 roky// Zatverdzhena postanovoyu Kabinetu Ministriv Ukrayiny vid 01.03.2010 r. . 243 [Elektronnyy resurs] // Rezhym dostupu: http://zakon2.rada.gov.ua/laws/show/243-2010-%D0%BF,NON TRADITIONAL REF
NY2WC021C,Zvit pro rezul'taty diyal'nosti u 2017 rotsi [Elektronnyy resurs] // Zatverdzheno postanovoyu SRFEU vid 23 bereznya 2018 roku . 360. Rezhym dostupu do resursu-URL: http://www.nerc.gov.ua/data/filearch/Catalog3/Richnyi_zvit_SR FEU_2017.pdf,NON TRADITIONAL REF
NY2WC021C,Pro zatverdzhennya Poryadku zabezpechennya standartiv yakosti elektropostachannya ta nadannya kompensatsiy spozhyvacham za yikh nedotrymannya// Zatverdzhena postanovoyu Kabinetu Ministriv Ukrayiny vid 12.06.2018 r. . 375 [Elektronnyy resurs] // Rezhym dostupu: http://zakon.rada.gov.ua/laws/show/v0375874-18,NON TRADITIONAL REF
NY2WC021C,Pro zatverdzhennya tsil'ovykh pokaznykiv nadiynosti (bezperervnosti) elektropostachannya na 2018 rik // Zatverdzhena postanovoyu Kabinetu Ministriv Ukrayiny vid 14.06.2018 r. . 392 [Elektronnyy resurs] // Rezhym dostupu: http://www.nerc.gov.ua/index.php?id=32667,NON TRADITIONAL REF
NY2WC029C,http://www.mosis.com/pages/Technical/Testdata/tsmc-018-prm,NON TRADITIONAL REF
NY2WC034C,SQL:2008: https://web.archive.org/web/20110628130925/http://iablog.syba se.com/paulley/2008/07/sql2008-now-an-approved-iso-,NON TRADITIONAL REF
NY2WC034C,SQL:2016: https://www.iso.org/obp/ui/#iso:std:iso-iec:9075:-2:ed-5:v1:en,NON TRADITIONAL REF
NY2WC034C,SQL:2016: https://modern-sql.com/blog/2017-06/whats-new-in-sql-2016,NON TRADITIONAL REF
NY2WC034C,https://link.springer.com/content/pdf/10.1007%2F978-1-4899- 7993-3_80729-1.pdf,NON TRADITIONAL REF
NY2WC034C,IBM:https://www.ibm.com/developerworks/data/library/techarticle/d m-1410temporal-tables-db2zos/index. html,NON TRADITIONAL REF
NY2WC034C,IBM: https://www.ibm.com/support/knowledgecenter/en/SSEPEK_11 .0.0/admin/src/tpc/db2z_creatingtemporal.html,NON TRADITIONAL REF
NY2WC034C,Oracle: https://www.oracle.com/webfolder/technetwork/tutorials/obe/db/12c/r1/ilm/temporal/temporal.html,NON TRADITIONAL REF
NY2WC034C,SQL Server: https://docs.microsoft.com/en-us/sql/relational-databases/tables/temporal-tables?view=sql-server-ver15,NON TRADITIONAL REF
NY2WC034C,Teradata https://docs.teradata.com/reader/vi_E5DAzLxKE_Xhr8yNIWw/BuO5td4SJIxUXyFilG6Geg,NON TRADITIONAL REF
NY2WC034C,SAP HANA: https://help.sap.com/viewer/6a504812672d48ba865f4f4b268a8 81e/ Cloud/en-US/cf3523ab01834f5e84a32164c1fd597a. html,NON TRADITIONAL REF
NY2WC034C,MariaDB: https://mariadb.com/kb/en/temporal-data-tables/,NON TRADITIONAL REF
NY2WH002C,"Bernardi, F. y G. Ballarino. 2016a. ""The intergenerational transmission of inequality and education in fourteen countries: a compassion"". Pp. 255-282 en Education, Occupation and Social Origin: A Comparative Analysis of the Transmission of Socio-Economic Inequalities, editado por F. Bernardi y G. Ballarino. Cheltenham: UK: Edward Elgar Publishing. https://doi.org/10.4337/9781 785360459.00021",NON TRADITIONAL REF
NY2WH002C,"Bernardi, F. y G. Ballarino. 2016b. ""Education as the great equalizer: a theoretical framework"". Pp. 1-19 en Edu- cation, Occupation and Social Origin: A Comparative Analysis of the Transmission of Socio-Economic In- equalities, editado por F. Bernardi y G. Ballarino. Chel- tenham: UK: Edward Elgar Publishing. https://doi.org/1 0.4337/9781785360459.00006",NON TRADITIONAL REF
NY2XC005C,"Ley 14/1970, de 4 de agosto, General de Educacion y Financiamiento e la Reforma Educativa. Boletin Oficial del Estado, num.187 (06/08/1970).",NON TRADITIONAL REF
NY2XC005C,"Ley Organica 1/1990, de 3 de octubre, de Ordenacion General del Sistema Educativo (LOGSE). Boletin Oficial del Estado, num. 238 (04/10/ 1990).",NON TRADITIONAL REF
NY2XC005C,"Ley Organica 2/2006, de 3 de mayo, de Educacion (LOE). Boletin Oficial del Estado, num. 106 (04/05/2006).",NON TRADITIONAL REF
NY2XC005C,"Orden de 14 de febrero de 1996, por la que se regula el procedimiento para la realizacion de la evaluacion psicopedagogica y el dictamen de escolarizacion y se establecen criterios para la escolarizacion de los alumnos con necesidades educativas especiales. Boletin Oficial del Estado, num. 47 (23/02/1996).",NON TRADITIONAL REF
NY2XC005C,"Real Decreto 696/1995, de 28 de abril, de ordenacion de la educacion de los alumnos con necesidades educativas especiales. Boletin Oficial del Estado, num. 131 (02/06/ 1995).",NON TRADITIONAL REF
NY2XG004C,Frontline Solvers. (n.d.). Excel solver help. http://www.solver.com/excel-solver-help,NON TRADITIONAL REF
NY2XG004C,United Nations Conference on Trade and Development. (2001). Environment. https://unctad.org/en/Docs/psiteiitd23.en.pdf,NON TRADITIONAL REF
NY8UX001C,"American Thoracic Society, Idiopathic pulmonary fibrosis: diagnosis and treatment. International consensus statement. American Thoracic Society (ATS), and the European Respiratory Society (ERS), Am. J. Respir. Crit. Care Med. 161 (2000) 646-664.",TRADITIONAL REF
NY8UX001C,"P. Spagnolo, C. Del Giovane, F. Luppi, et al., Non-steroid agents for idiopathic pulmonary fibrosis, Cochrane Database Syst. Rev. (2010) CD003134.",TRADITIONAL REF
NY8UX001C,"M.W. Surber, S. Beck, S. Pham, et al., Inhaled nintedanib is well-tolerated and delivers key pharmacokinetic parameters required to treat bleomycin-induced pulmonary fibrosis [published online ahead of print, 2020 Aug 22], Pulm. Pharmacol. Therapeut. (2020), 101938, https://doi.org/10.1016/j.pupt.2020.101938.",TRADITIONAL REF
NY8UX001C,"G. Epstein Shochet, E. Brook, L. Israeli-Shani, et al., Fibroblast paracrine TNF-alpha signaling elevates integrin A5 expression in idiopathic pulmonary fibrosis (IPF), Respir. Res. 18 (2017) 122.",TRADITIONAL REF
NY8UX001C,"S.L. Re, L. Dumoutier, I. Couillin, C. Van Vyve, Y. Yakoub, F. Uwambayinema, B. Ryffel, IL-17A-Producing T and Th17 lymphocytes mediate lung .dinflammation but not fibrosis in experimental silicosis, J. Immunol. 184 (11) (2010) 6367-6377.",TRADITIONAL REF
